NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
51;Hot Springs, AR;AR;333;369;387;419;434;439;476;513;502;508;502
511210;Hot Springs, AR;AR;*;*;*;0;0;*;*;*;*;*;*
518;Hot Springs, AR;AR;0;0;5;0;20;27;0;41;0;0;*
519130;Hot Springs, AR;AR;0;3;0;0;*;*;*;*;*;*;*
52;Hot Springs, AR;AR;922;941;1000;999;995;979;992;978;956;1001;922
522320;Hot Springs, AR;AR;*;*;*;*;*;*;*;*;0;0;*
54151;Hot Springs, AR;AR;65;65;50;30;30;29;28;28;20;26;31
811212;Hot Springs, AR;AR;9;7;11;14;16;10;0;0;0;*;*
811213;Hot Springs, AR;AR;0;0;0;0;0;0;0;0;0;*;*
10;Jonesboro, AR;AR;47462;46862;47795;47399;47696;46743;46523;45776;45440;45502;46008
11;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
423430;Jonesboro, AR;AR;*;0;*;*;*;*;*;*;0;0;*
425110;Jonesboro, AR;AR;0;0;*;0;0;0;*;0;*;*;*
443120;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
454111;Jonesboro, AR;AR;0;0;0;0;0;*;*;*;*;*;*
51;Jonesboro, AR;AR;560;571;605;658;655;711;694;719;788;838;784
511210;Jonesboro, AR;AR;*;*;*;*;*;0;0;0;0;0;*
518;Jonesboro, AR;AR;0;0;0;3;7;5;10;12;24;28;30
519130;Jonesboro, AR;AR;*;*;0;0;*;*;*;*;*;*;*
52;Jonesboro, AR;AR;1126;1156;1212;1206;1246;1291;1307;1285;1270;1222;1182
522320;Jonesboro, AR;AR;*;*;*;*;*;*;*;*;*;0;*
54151;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
811212;Jonesboro, AR;AR;0;0;0;*;*;0;0;*;*;*;*
811213;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
10;Little Rock-North Little Rock, AR;AR;320892;320575;328972;327989;322182;314893;310320;306634;305866;309456;310803
11;Little Rock-North Little Rock, AR;AR;830;795;769;746;775;822;901;934;927;0;918
323115;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;*
33411;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;*
423430;Little Rock-North Little Rock, AR;AR;207;498;309;278;0;0;0;259;0;0;*
425110;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;78;*
443120;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;167;204;0;0;*
454111;Little Rock-North Little Rock, AR;AR;82;57;44;139;0;0;0;0;0;0;*
51;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;8921
511210;Little Rock-North Little Rock, AR;AR;0;185;173;234;226;212;196;187;190;0;259
518;Little Rock-North Little Rock, AR;AR;833;487;471;0;496;518;632;690;711;0;584
519130;Little Rock-North Little Rock, AR;AR;0;26;14;9;*;*;*;*;*;*;*
52;Little Rock-North Little Rock, AR;AR;13505;13780;14074;14653;14491;14351;14435;14356;14058;13878;*
522320;Little Rock-North Little Rock, AR;AR;53;241;250;264;0;0;0;0;0;0;*
54151;Little Rock-North Little Rock, AR;AR;5146;0;0;5200;4882;4858;4777;4857;5040;0;5526
611420;Little Rock-North Little Rock, AR;AR;33;0;0;0;0;0;19;42;64;56;59
811212;Little Rock-North Little Rock, AR;AR;129;84;0;149;100;0;0;0;0;0;*
811213;Little Rock-North Little Rock, AR;AR;0;0;0;34;0;0;0;0;0;0;*
10;Pine Bluff, AR;AR;35996;36293;36638;37349;37989;38518;38802;38345;38237;31358;39404
11;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
425110;Pine Bluff, AR;AR;0;*;*;*;*;*;*;*;*;*;*
443120;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
454111;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;*;*;*
51;Pine Bluff, AR;AR;0;0;165;209;223;235;234;0;0;0;282
518;Pine Bluff, AR;AR;*;*;*;0;0;0;0;0;0;0;*
52;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;973
54151;Pine Bluff, AR;AR;52;0;0;0;0;0;0;0;0;59;*
611420;Pine Bluff, AR;AR;*;*;*;*;0;0;0;*;*;*;*
811212;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
811213;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
10;Bakersfield, CA;CA;268335;268087;284966;280885;276017;266069;251293;247760;243018;242233;239696
11;Bakersfield, CA;CA;44258;42159;48250;45633;45423;45030;40256;42079;39963;41748;43804
323115;Bakersfield, CA;CA;0;0;*;*;*;*;*;*;*;*;*
33411;Bakersfield, CA;CA;0;0;0;0;0;0;*;0;0;0;*
334611;Bakersfield, CA;CA;*;*;0;*;*;*;*;*;*;*;*
423430;Bakersfield, CA;CA;25;22;0;0;0;0;0;49;44;49;50
425110;Bakersfield, CA;CA;0;0;36;32;28;29;24;38;128;145;150
443120;Bakersfield, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Bakersfield, CA;CA;26;0;0;0;0;0;0;0;0;4;*
51;Bakersfield, CA;CA;2689;2760;3049;2748;2660;2516;2521;2648;2483;2435;2568
511210;Bakersfield, CA;CA;0;0;0;0;0;0;0;48;0;0;*
518;Bakersfield, CA;CA;0;452;431;0;0;0;150;0;0;0;*
519130;Bakersfield, CA;CA;0;*;0;*;*;*;*;*;*;*;*
52;Bakersfield, CA;CA;5125;5403;5567;5627;5748;5666;5752;5412;5084;4916;5021
522320;Bakersfield, CA;CA;15;16;23;18;13;0;0;0;0;*;*
54151;Bakersfield, CA;CA;1617;1561;1606;978;1122;1151;1130;1135;1172;2092;1800
611420;Bakersfield, CA;CA;*;*;*;0;0;0;0;0;0;0;*
811212;Bakersfield, CA;CA;21;26;23;26;24;16;17;13;22;19;20
811213;Bakersfield, CA;CA;0;*;*;*;*;*;0;0;0;0;*
10;Chico, CA;CA;71121;71621;75845;76336;76108;74827;73211;72774;73303;72019;71867
11;Chico, CA;CA;2846;2792;2895;2632;2500;2632;0;2640;2687;2794;*
33411;Chico, CA;CA;*;*;*;0;0;0;0;0;0;0;*
334611;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Chico, CA;CA;0;0;0;69;69;63;87;77;59;0;*
443120;Chico, CA;CA;40;0;0;0;0;0;0;0;0;0;*
454111;Chico, CA;CA;304;220;206;181;158;129;32;0;0;0;*
51;Chico, CA;CA;987;1090;1198;1206;1231;1252;1413;1268;1305;1374;1360
511210;Chico, CA;CA;0;0;0;0;0;0;0;0;0;33;*
518;Chico, CA;CA;0;0;0;0;163;209;257;176;79;39;28
519130;Chico, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Chico, CA;CA;3194;3082;3059;2864;2678;2521;2436;2514;2470;2183;1933
522320;Chico, CA;CA;0;0;0;0;0;0;0;*;*;*;*
54151;Chico, CA;CA;313;371;521;612;663;667;632;609;649;601;595
611420;Chico, CA;CA;*;*;*;*;*;0;0;0;0;0;*
811212;Chico, CA;CA;22;0;0;0;9;6;0;6;0;0;*
811213;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;El Centro, CA;CA;57426;57237;59815;57170;56546;54254;52557;52488;50916;49836;50222
11;El Centro, CA;CA;0;0;0;0;0;0;0;0;10120;0;*
33411;El Centro, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;El Centro, CA;CA;0;0;7;7;7;6;7;7;6;0;*
425110;El Centro, CA;CA;0;0;20;16;15;20;18;15;0;7;*
443120;El Centro, CA;CA;0;0;0;6;11;9;10;10;14;23;*
51;El Centro, CA;CA;369;378;421;406;377;390;399;399;390;448;383
518;El Centro, CA;CA;0;*;*;*;0;0;0;0;0;0;*
52;El Centro, CA;CA;847;864;895;918;879;801;811;845;785;899;812
522320;El Centro, CA;CA;0;0;0;0;0;0;0;0;0;0;*
54151;El Centro, CA;CA;46;42;45;46;43;20;20;34;39;34;*
611420;El Centro, CA;CA;*;*;*;*;*;*;0;0;0;0;*
811212;El Centro, CA;CA;0;0;0;16;17;15;0;0;0;0;*
811213;El Centro, CA;CA;*;*;*;0;0;0;0;0;0;0;*
10;Fresno, CA;CA;329941;334586;354548;355221;350355;340775;333208;328133;328936;322084;324398
11;Fresno, CA;CA;45927;45186;48768;47852;46310;46216;45088;46222;47496;48632;56304
323115;Fresno, CA;CA;0;0;0;0;0;0;0;0;0;0;*
33411;Fresno, CA;CA;*;*;*;0;0;0;0;0;0;0;*
423430;Fresno, CA;CA;81;113;122;116;74;72;63;60;56;64;61
425110;Fresno, CA;CA;246;214;245;280;306;290;222;239;250;194;227
443120;Fresno, CA;CA;0;0;0;394;0;278;262;280;315;328;*
454111;Fresno, CA;CA;0;0;0;0;6;6;0;6;0;0;*
51;Fresno, CA;CA;3555;4056;4479;4321;4393;4468;4501;4353;4824;5058;5022
511210;Fresno, CA;CA;29;36;56;59;69;88;42;40;0;0;*
518;Fresno, CA;CA;168;187;170;99;143;177;122;114;113;161;195
519130;Fresno, CA;CA;32;37;48;0;*;*;*;*;*;*;*
52;Fresno, CA;CA;9269;9589;10294;10764;10914;10385;9406;9238;9445;9558;9144
522320;Fresno, CA;CA;0;0;37;0;0;0;0;0;0;0;*
54151;Fresno, CA;CA;524;568;1068;1052;946;806;587;485;444;421;486
611420;Fresno, CA;CA;*;0;0;0;0;0;37;216;195;141;122
811212;Fresno, CA;CA;0;0;19;23;21;15;22;33;40;42;37
811213;Fresno, CA;CA;0;*;*;*;0;0;0;0;0;0;*
10;Hanford-Corcoran, CA;CA;40723;41353;42873;43840;41925;39917;38588;38112;36544;36350;36464
11;Hanford-Corcoran, CA;CA;6567;0;0;9294;8714;7706;7073;7127;0;0;7886
425110;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;*;*;0;*
443120;Hanford-Corcoran, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Hanford-Corcoran, CA;CA;0;0;0;0;0;*;*;*;*;*;*
51;Hanford-Corcoran, CA;CA;230;269;320;347;311;323;300;265;279;314;264
511210;Hanford-Corcoran, CA;CA;*;*;*;0;0;0;0;*;*;*;*
518;Hanford-Corcoran, CA;CA;*;*;*;*;0;0;0;0;0;11;*
52;Hanford-Corcoran, CA;CA;588;581;609;631;630;624;587;612;557;553;532
522320;Hanford-Corcoran, CA;CA;*;*;*;0;0;*;*;*;0;0;*
54151;Hanford-Corcoran, CA;CA;77;54;54;57;53;38;30;26;18;22;*
611420;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;0;0;*;*
811213;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;0;0;0;*
10;Los Angeles-Long Beach-Santa Ana, CA;CA;5212807;5303772;5651472;5710526;5676635;5571803;5496597;5439150;5459267;5515314;5505519
11;Los Angeles-Long Beach-Santa Ana, CA;CA;10056;9977;11556;12698;13120;12662;14382;15042;14999;15014;15210
323115;Los Angeles-Long Beach-Santa Ana, CA;CA;930;1047;1230;1007;1081;873;945;948;1197;959;928
33411;Los Angeles-Long Beach-Santa Ana, CA;CA;6178;5643;6383;7025;7368;7711;8798;7385;9060;10576;10839
334611;Los Angeles-Long Beach-Santa Ana, CA;CA;0;736;849;817;413;374;392;525;679;753;886
423430;Los Angeles-Long Beach-Santa Ana, CA;CA;11620;11952;13187;13911;13660;14061;14818;17430;17373;19905;20207
425110;Los Angeles-Long Beach-Santa Ana, CA;CA;2504;2777;3610;4517;4303;4258;4365;4749;5076;5536;5221
443120;Los Angeles-Long Beach-Santa Ana, CA;CA;7210;7231;9983;10403;11031;10773;10047;11307;12415;14084;15994
454111;Los Angeles-Long Beach-Santa Ana, CA;CA;5663;6403;5964;5468;5080;4686;4168;3276;2833;3337;3755
51;Los Angeles-Long Beach-Santa Ana, CA;CA;215699;217876;239207;240846;239009;239190;249230;234235;246913;240019;253730
511210;Los Angeles-Long Beach-Santa Ana, CA;CA;9706;10134;9516;10042;8999;8388;8600;9020;9686;11236;11125
518;Los Angeles-Long Beach-Santa Ana, CA;CA;5530;6472;7320;8233;17099;15948;15512;16246;18476;22753;27394
519130;Los Angeles-Long Beach-Santa Ana, CA;CA;8192;8149;7840;6665;*;*;*;*;*;*;*
52;Los Angeles-Long Beach-Santa Ana, CA;CA;207197;217131;232959;254372;268270;268729;258867;249915;235218;230789;216058
522320;Los Angeles-Long Beach-Santa Ana, CA;CA;5259;5067;3039;3003;2683;2330;2376;2204;2155;2065;1887
54151;Los Angeles-Long Beach-Santa Ana, CA;CA;42724;44319;47177;45027;43153;41251;41533;42301;41241;43806;44822
611420;Los Angeles-Long Beach-Santa Ana, CA;CA;414;388;444;471;613;797;869;1154;1374;1628;1858
811212;Los Angeles-Long Beach-Santa Ana, CA;CA;1380;1450;1917;1975;2101;2110;2238;2126;2116;2368;2689
811213;Los Angeles-Long Beach-Santa Ana, CA;CA;300;203;229;304;311;381;421;399;689;589;587
10;Madera, CA;CA;43295;44707;46264;46454;45516;44071;43316;40465;37948;38254;39017
11;Madera, CA;CA;0;0;0;0;0;0;0;0;0;0;*
334611;Madera, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Madera, CA;CA;*;*;*;*;*;*;*;0;0;0;*
425110;Madera, CA;CA;*;*;*;*;0;0;0;0;0;*;*
443120;Madera, CA;CA;0;0;0;*;*;0;0;0;0;0;*
454111;Madera, CA;CA;0;0;0;*;*;*;*;*;*;*;*
51;Madera, CA;CA;431;440;457;519;518;586;594;583;599;599;577
511210;Madera, CA;CA;*;*;*;*;*;*;0;0;0;0;*
518;Madera, CA;CA;*;*;*;*;0;0;12;11;28;33;*
519130;Madera, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Madera, CA;CA;365;357;394;436;436;457;423;417;393;375;369
522320;Madera, CA;CA;0;0;0;0;0;0;*;*;*;*;*
54151;Madera, CA;CA;20;24;44;29;15;14;15;16;19;25;*
811212;Madera, CA;CA;0;0;0;*;*;*;0;0;0;0;*
10;Merced, CA;CA;67996;68828;69893;70630;69783;68626;67701;66251;66352;64171;64611
11;Merced, CA;CA;0;0;11060;11099;11074;0;10125;10474;10901;11003;11625
323115;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Merced, CA;CA;*;*;*;*;*;*;*;*;*;0;*
425110;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
443120;Merced, CA;CA;0;0;26;24;0;0;0;0;0;0;*
454111;Merced, CA;CA;0;0;*;*;*;*;*;*;*;*;*
51;Merced, CA;CA;1227;1230;1256;1352;1420;1583;1561;467;504;438;859
518;Merced, CA;CA;0;0;0;0;15;9;25;33;43;31;*
519130;Merced, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Merced, CA;CA;1005;997;1155;1189;1209;1150;1033;1002;999;962;1465
522320;Merced, CA;CA;0;0;0;0;0;0;0;0;0;*;*
54151;Merced, CA;CA;24;22;24;29;37;0;0;19;0;41;*
611420;Merced, CA;CA;*;*;*;*;*;0;0;0;0;*;*
811212;Merced, CA;CA;0;0;*;0;0;0;0;0;*;0;*
811213;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;Modesto, CA;CA;160623;162344;172713;175124;174432;173937;169344;166988;166021;164475;162674
11;Modesto, CA;CA;12664;12936;13531;12880;12977;13843;13709;14001;13879;14102;*
323115;Modesto, CA;CA;*;*;*;*;*;*;*;0;0;0;*
33411;Modesto, CA;CA;*;*;*;*;*;*;0;0;0;*;*
334611;Modesto, CA;CA;0;*;*;*;*;*;*;0;*;*;*
423430;Modesto, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Modesto, CA;CA;18;17;36;37;43;33;36;43;47;48;43
443120;Modesto, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Modesto, CA;CA;8;8;10;13;12;9;0;0;0;*;*
51;Modesto, CA;CA;1204;1272;1932;2331;2440;2519;2550;1988;1985;2208;1998
511210;Modesto, CA;CA;0;13;9;0;0;9;0;0;0;0;*
518;Modesto, CA;CA;24;30;0;0;0;30;26;38;36;0;48
519130;Modesto, CA;CA;0;0;*;*;*;*;*;*;*;*;*
52;Modesto, CA;CA;3300;3408;3735;3981;3958;3911;3907;3741;3536;3453;3331
522320;Modesto, CA;CA;0;0;0;0;0;0;0;*;0;0;*
54151;Modesto, CA;CA;239;266;337;287;175;166;178;166;96;107;119
611420;Modesto, CA;CA;0;0;0;0;0;11;0;0;0;0;*
811212;Modesto, CA;CA;0;0;0;0;13;10;7;0;0;0;*
811213;Modesto, CA;CA;*;*;*;*;*;*;*;0;0;0;*
10;Napa, CA;CA;64073;65013;68851;67962;66029;65202;64357;64206;64099;63332;60552
11;Napa, CA;CA;4669;4920;4790;4914;4773;4655;0;0;0;0;*
323115;Napa, CA;CA;0;0;0;0;0;0;0;*;*;*;*
33411;Napa, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Napa, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Napa, CA;CA;0;0;0;30;21;0;0;0;0;0;*
443120;Napa, CA;CA;10;10;0;16;17;14;0;0;22;25;28
454111;Napa, CA;CA;0;0;0;0;0;0;0;0;0;139;*
51;Napa, CA;CA;600;597;707;732;697;671;719;782;606;918;806
511210;Napa, CA;CA;0;0;0;0;17;17;18;0;0;0;*
518;Napa, CA;CA;0;0;0;0;14;16;21;21;24;0;33
519130;Napa, CA;CA;0;104;0;0;*;*;*;*;*;*;*
52;Napa, CA;CA;1435;1545;1575;1662;1758;1665;1515;1562;1589;1421;1411
522320;Napa, CA;CA;*;*;*;*;0;*;*;*;*;*;*
54151;Napa, CA;CA;204;238;291;310;164;162;157;143;178;216;221
811212;Napa, CA;CA;0;0;0;0;0;0;0;0;*;*;*
811213;Napa, CA;CA;0;0;0;*;*;*;*;*;*;*;*
10;Oxnard-Thousand Oaks-Ventura, CA;CA;297191;299319;278952;318098;317031;312638;305332;300220;296577;293207;287819
11;Oxnard-Thousand Oaks-Ventura, CA;CA;24396;24007;24967;23748;22892;22231;20729;20148;19212;18845;18448
323115;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;47;0;0;0;78;75;68;0;*
33411;Oxnard-Thousand Oaks-Ventura, CA;CA;775;1015;975;893;236;822;923;996;1027;907;859
334611;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Oxnard-Thousand Oaks-Ventura, CA;CA;248;285;267;282;282;352;412;578;673;663;623
425110;Oxnard-Thousand Oaks-Ventura, CA;CA;320;325;500;402;178;353;331;340;348;214;192
443120;Oxnard-Thousand Oaks-Ventura, CA;CA;0;578;692;670;646;404;379;419;514;594;705
454111;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;0;0;0;0;56;0;0;*
51;Oxnard-Thousand Oaks-Ventura, CA;CA;5096;5072;5474;5722;5952;5977;6452;6735;7978;8315;7562
511210;Oxnard-Thousand Oaks-Ventura, CA;CA;149;147;232;240;218;269;270;271;280;403;366
518;Oxnard-Thousand Oaks-Ventura, CA;CA;220;210;184;258;651;537;675;688;752;1116;832
519130;Oxnard-Thousand Oaks-Ventura, CA;CA;87;107;153;105;*;*;*;*;*;*;*
52;Oxnard-Thousand Oaks-Ventura, CA;CA;16162;14661;15098;16736;17737;18457;17509;19212;17370;15457;12745
522320;Oxnard-Thousand Oaks-Ventura, CA;CA;298;332;405;568;639;684;548;643;55;42;*
54151;Oxnard-Thousand Oaks-Ventura, CA;CA;2635;2560;2561;2429;2366;2144;2133;2166;2009;2257;2382
611420;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;14;48;46;55;40;72;82;115
811212;Oxnard-Thousand Oaks-Ventura, CA;CA;277;286;546;549;712;787;770;792;431;410;454
811213;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;55;49;34;0;0;0;5;*
10;Redding, CA;CA;59997;61351;65488;68514;67766;66138;66255;66377;65754;63675;60918
11;Redding, CA;CA;0;0;0;0;1069;1157;0;0;0;0;*
423430;Redding, CA;CA;0;0;0;0;0;0;0;0;4;8;*
425110;Redding, CA;CA;*;*;0;0;0;0;0;72;65;49;*
443120;Redding, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Redding, CA;CA;0;0;0;0;0;*;*;0;0;*;*
51;Redding, CA;CA;650;673;715;983;993;1035;1118;1022;1122;1022;1002
511210;Redding, CA;CA;*;*;*;*;*;*;*;*;0;0;*
518;Redding, CA;CA;0;0;*;*;18;0;0;0;0;49;*
519130;Redding, CA;CA;*;0;0;0;*;*;*;*;*;*;*
52;Redding, CA;CA;1829;1893;1944;2033;2196;2222;2165;1887;1536;1523;1263
522320;Redding, CA;CA;*;0;0;0;*;*;*;0;0;0;*
54151;Redding, CA;CA;137;135;152;142;149;142;170;165;181;141;114
611420;Redding, CA;CA;*;*;*;*;*;*;0;0;0;0;*
811212;Redding, CA;CA;79;74;57;47;36;29;17;11;14;13;*
811213;Redding, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;Riverside-San Bernardino-Ontario, CA;CA;1145148;1173233;1259908;1299058;1288619;1238361;1173251;1105682;1071811;1036648;1000382
11;Riverside-San Bernardino-Ontario, CA;CA;14822;14881;16176;16541;17371;18323;18770;20328;20552;21382;21567
323115;Riverside-San Bernardino-Ontario, CA;CA;106;127;146;142;140;231;0;0;0;0;*
33411;Riverside-San Bernardino-Ontario, CA;CA;0;185;209;0;0;0;0;0;264;232;*
334611;Riverside-San Bernardino-Ontario, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Riverside-San Bernardino-Ontario, CA;CA;407;430;485;526;517;593;737;770;917;547;707
425110;Riverside-San Bernardino-Ontario, CA;CA;144;176;412;495;587;565;615;696;734;759;730
443120;Riverside-San Bernardino-Ontario, CA;CA;436;0;0;0;0;0;0;0;0;833;*
454111;Riverside-San Bernardino-Ontario, CA;CA;374;267;300;0;229;0;0;0;0;0;*
51;Riverside-San Bernardino-Ontario, CA;CA;16046;15306;14739;15489;15296;14431;13938;13914;13969;14532;12743
511210;Riverside-San Bernardino-Ontario, CA;CA;126;108;130;159;190;215;212;214;222;253;240
518;Riverside-San Bernardino-Ontario, CA;CA;0;294;249;745;1255;694;624;0;570;585;*
519130;Riverside-San Bernardino-Ontario, CA;CA;59;63;0;63;*;*;*;*;*;*;*
52;Riverside-San Bernardino-Ontario, CA;CA;25569;26952;28036;30592;31857;30051;28093;26184;23431;21815;20877
522320;Riverside-San Bernardino-Ontario, CA;CA;310;303;305;286;247;0;0;0;50;73;59
54151;Riverside-San Bernardino-Ontario, CA;CA;4738;4887;4757;4554;4208;3478;3520;3955;4129;3796;3500
611420;Riverside-San Bernardino-Ontario, CA;CA;0;0;0;0;0;0;0;0;0;0;*
811212;Riverside-San Bernardino-Ontario, CA;CA;192;200;108;114;163;159;0;120;113;116;130
811213;Riverside-San Bernardino-Ontario, CA;CA;0;0;26;0;0;0;0;56;59;80;105
10;Sacramento--Arden-Arcade--Roseville, CA;CA;614666;630647;675924;697520;696366;684151;662619;642743;630006;627728;611397
11;Sacramento--Arden-Arcade--Roseville, CA;CA;8151;8259;8316;7989;7705;7596;7453;7723;7999;8291;*
323115;Sacramento--Arden-Arcade--Roseville, CA;CA;26;34;47;48;55;0;0;56;0;0;*
33411;Sacramento--Arden-Arcade--Roseville, CA;CA;3870;4104;4350;4470;4675;5027;6353;5754;6578;0;7352
334611;Sacramento--Arden-Arcade--Roseville, CA;CA;*;*;*;*;0;0;16;0;0;0;*
423430;Sacramento--Arden-Arcade--Roseville, CA;CA;899;909;1135;1152;1227;1005;928;989;0;0;*
425110;Sacramento--Arden-Arcade--Roseville, CA;CA;96;168;0;0;434;0;0;0;0;0;573
443120;Sacramento--Arden-Arcade--Roseville, CA;CA;0;487;0;923;0;0;0;0;0;0;2135
454111;Sacramento--Arden-Arcade--Roseville, CA;CA;594;0;0;0;0;0;0;0;0;0;*
51;Sacramento--Arden-Arcade--Roseville, CA;CA;15147;16196;16938;20181;20116;19663;20920;21202;22410;21118;18814
511210;Sacramento--Arden-Arcade--Roseville, CA;CA;773;0;772;818;882;911;974;0;0;0;981
518;Sacramento--Arden-Arcade--Roseville, CA;CA;0;0;0;0;1251;1006;1254;1053;0;1282;*
519130;Sacramento--Arden-Arcade--Roseville, CA;CA;294;337;291;295;*;*;*;*;*;*;*
52;Sacramento--Arden-Arcade--Roseville, CA;CA;36374;41099;43384;46558;48999;46878;45297;45050;41224;38793;38375
522320;Sacramento--Arden-Arcade--Roseville, CA;CA;269;696;553;0;0;0;0;0;0;0;*
54151;Sacramento--Arden-Arcade--Roseville, CA;CA;8576;8581;9579;9342;7471;7029;6700;7030;7030;7730;7624
611420;Sacramento--Arden-Arcade--Roseville, CA;CA;0;0;0;0;0;0;117;154;200;0;*
811212;Sacramento--Arden-Arcade--Roseville, CA;CA;0;0;0;789;804;812;780;832;0;0;1695
811213;Sacramento--Arden-Arcade--Roseville, CA;CA;0;0;0;0;42;0;0;26;0;0;60
10;Salinas, CA;CA;166467;165015;172449;170471;168013;169540;167470;168158;166665;166186;163874
11;Salinas, CA;CA;45022;42834;43592;42238;40340;42579;41092;38452;35681;34627;32909
33411;Salinas, CA;CA;0;0;0;0;0;0;0;0;0;0;*
334611;Salinas, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Salinas, CA;CA;0;0;0;0;0;0;76;97;46;70;94
425110;Salinas, CA;CA;96;89;84;68;41;48;30;71;78;72;20
443120;Salinas, CA;CA;85;84;97;81;79;70;117;90;81;70;*
454111;Salinas, CA;CA;0;0;0;0;0;0;0;0;0;0;*
51;Salinas, CA;CA;1637;1717;2051;2111;2203;2370;2290;2400;2394;2798;2861
511210;Salinas, CA;CA;26;30;54;57;55;56;37;41;71;71;106
518;Salinas, CA;CA;0;0;0;*;22;22;24;37;66;78;86
519130;Salinas, CA;CA;24;0;27;29;*;*;*;*;*;*;*
52;Salinas, CA;CA;2650;2943;3602;3872;3776;3798;3686;4159;4286;4339;4338
522320;Salinas, CA;CA;8;11;14;16;20;18;17;0;0;0;*
54151;Salinas, CA;CA;1022;1058;1050;904;895;840;726;663;668;633;607
611420;Salinas, CA;CA;0;0;0;20;0;0;0;0;0;0;*
811212;Salinas, CA;CA;14;14;17;13;21;8;0;0;0;0;*
811213;Salinas, CA;CA;23;0;0;0;0;0;18;24;18;0;*
10;San Diego-Carlsbad-San Marcos, CA;CA;1230694;1247862;1317275;1321214;1313949;1291901;1270350;1253034;1237169;1218983;1198843
11;San Diego-Carlsbad-San Marcos, CA;CA;9629;9283;10624;10894;10769;10759;11221;11096;10990;11388;11758
323115;San Diego-Carlsbad-San Marcos, CA;CA;222;254;277;266;260;234;229;151;135;144;156
33411;San Diego-Carlsbad-San Marcos, CA;CA;3042;3039;3155;3046;3617;3239;4392;5218;5198;5453;5402
334611;San Diego-Carlsbad-San Marcos, CA;CA;0;0;0;303;323;215;196;308;279;121;95
423430;San Diego-Carlsbad-San Marcos, CA;CA;1464;1453;1695;1482;1478;1832;2015;2475;2641;2818;2726
425110;San Diego-Carlsbad-San Marcos, CA;CA;578;620;760;794;814;776;919;988;972;976;1158
443120;San Diego-Carlsbad-San Marcos, CA;CA;1122;1355;2186;2612;2844;2744;3057;3807;3806;4460;4595
454111;San Diego-Carlsbad-San Marcos, CA;CA;1165;1111;1095;919;862;702;371;216;287;0;*
51;San Diego-Carlsbad-San Marcos, CA;CA;25182;37007;38605;37971;37246;37342;36563;37053;37873;38728;39170
