NAICs;METRO;STATE;2010;2009;2008;2007;2006;2005;2004;2003;2002;2001;2000
423430;Fort Smith, AR-OK;AR;0;0;31079;34708;31384;33382;0;0;0;0;*
425110;Fort Smith, AR-OK;AR;0;0;0;0;0;0;0;0;0;0;*
443120;Fort Smith, AR-OK;AR;0;0;0;0;0;0;0;0;0;0;*
454111;Fort Smith, AR-OK;AR;0;0;0;0;0;0;0;0;0;0;*
51;Fort Smith, AR-OK;AR;45134;43948;45742;42184;40706;39440;37728;0;0;33378;*
511210;Fort Smith, AR-OK;AR;113364;0;0;0;0;0;*;*;0;0;*
518;Fort Smith, AR-OK;AR;0;0;0;0;0;0;0;0;0;0;*
519130;Fort Smith, AR-OK;AR;0;0;0;0;*;*;*;*;*;*;*
52;Fort Smith, AR-OK;AR;37604;37705;37484;36601;34757;34573;33848;32967;31707;31275;*
522320;Fort Smith, AR-OK;AR;0;*;*;*;*;*;*;*;*;*;*
54151;Fort Smith, AR-OK;AR;52309;49200;46867;0;47479;41588;40516;35500;38264;0;33812
811212;Fort Smith, AR-OK;AR;13982;16702;0;0;0;0;0;21672;0;0;*
811213;Fort Smith, AR-OK;AR;0;0;0;0;0;0;0;0;0;0;*
10;Hot Springs, AR;AR;151504;151888;150310;147074;145173;139856;135317;129954;125682;121258;117024
11;Hot Springs, AR;AR;33729;29775;27306;26749;27123;25348;25546;25040;22416;20961;23561
323115;Hot Springs, AR;AR;*;*;*;0;0;0;0;*;*;*;*
423430;Hot Springs, AR;AR;0;0;*;0;0;0;0;0;0;*;*
443120;Hot Springs, AR;AR;39553;0;0;22685;15895;0;0;16254;23422;27486;21986
454111;Hot Springs, AR;AR;0;0;0;19417;26045;34343;0;0;0;0;*
51;Hot Springs, AR;AR;34716;33610;36771;33362;31706;30346;30138;29717;30266;30432;29593
511210;Hot Springs, AR;AR;*;*;*;0;0;*;*;*;*;*;*
518;Hot Springs, AR;AR;0;0;74026;0;37898;32882;0;27742;0;0;*
519130;Hot Springs, AR;AR;0;42000;0;0;*;*;*;*;*;*;*
52;Hot Springs, AR;AR;40528;38437;40317;38330;37602;36727;37000;35321;34560;32961;32220
522320;Hot Springs, AR;AR;*;*;*;*;*;*;*;*;0;0;*
54151;Hot Springs, AR;AR;64751;60307;58474;50497;48664;40595;43985;36964;37513;33798;27236
811212;Hot Springs, AR;AR;21980;24458;32425;29104;24875;16700;0;0;0;*;*
811213;Hot Springs, AR;AR;0;0;0;0;0;0;0;0;0;*;*
10;Jonesboro, AR;AR;153367;155679;153575;148751;143346;140327;137895;130910;128378;121914;115100
11;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
423430;Jonesboro, AR;AR;*;0;*;*;*;*;*;*;0;0;*
425110;Jonesboro, AR;AR;0;0;*;0;0;0;*;0;*;*;*
443120;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
454111;Jonesboro, AR;AR;0;0;0;0;0;*;*;*;*;*;*
51;Jonesboro, AR;AR;36475;36352;35653;34933;34864;33220;34533;32804;31436;31069;33960
511210;Jonesboro, AR;AR;*;*;*;*;*;0;0;0;0;0;*
518;Jonesboro, AR;AR;0;0;0;25600;12390;30683;30527;32689;23581;23008;24474
519130;Jonesboro, AR;AR;*;*;0;0;*;*;*;*;*;*;*
52;Jonesboro, AR;AR;46695;44520;45041;46852;41939;42026;38867;38085;36828;35394;33760
522320;Jonesboro, AR;AR;*;*;*;*;*;*;*;*;*;0;*
54151;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
811212;Jonesboro, AR;AR;0;0;0;*;*;0;0;*;*;*;*
811213;Jonesboro, AR;AR;0;0;0;0;0;0;0;0;0;0;*
10;Little Rock-North Little Rock, AR;AR;184624;188781;183599;178704;172230;164555;159160;150159;143441;138386;132246
11;Little Rock-North Little Rock, AR;AR;34880;36579;36263;34652;34270;33465;31232;29726;28660;0;27003
323115;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;*
33411;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;*
423430;Little Rock-North Little Rock, AR;AR;120984;93510;115102;121512;0;0;0;89508;0;0;*
425110;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;39718;*
443120;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;37505;37787;0;0;*
454111;Little Rock-North Little Rock, AR;AR;50197;54498;44139;33019;0;0;0;0;0;0;*
51;Little Rock-North Little Rock, AR;AR;0;0;0;0;0;0;0;0;0;0;40980
511210;Little Rock-North Little Rock, AR;AR;0;64424;61127;56731;56208;56610;59738;54277;57635;0;48370
518;Little Rock-North Little Rock, AR;AR;37602;52419;51169;0;49933;48838;51436;53594;51743;0;41823
519130;Little Rock-North Little Rock, AR;AR;0;48236;69609;70405;*;*;*;*;*;*;*
52;Little Rock-North Little Rock, AR;AR;63495;61139;61681;57187;54110;52148;51035;48979;46051;46184;*
522320;Little Rock-North Little Rock, AR;AR;74556;40348;36273;32886;0;0;0;0;0;0;*
54151;Little Rock-North Little Rock, AR;AR;65353;0;0;68824;70144;66960;66676;63210;58125;0;59331
611420;Little Rock-North Little Rock, AR;AR;68725;0;0;0;0;0;38158;36612;34774;33516;37469
811212;Little Rock-North Little Rock, AR;AR;49024;45782;0;42478;42148;0;0;0;0;0;*
811213;Little Rock-North Little Rock, AR;AR;0;0;0;41420;0;0;0;0;0;0;*
10;Pine Bluff, AR;AR;163511;162839;159759;158010;153974;144809;141294;135133;134229;73886;119978
11;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
425110;Pine Bluff, AR;AR;0;*;*;*;*;*;*;*;*;*;*
443120;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
454111;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;*;*;*
51;Pine Bluff, AR;AR;0;0;34302;33033;30699;28132;29875;0;0;0;28645
518;Pine Bluff, AR;AR;*;*;*;0;0;0;0;0;0;0;*
52;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;31143
54151;Pine Bluff, AR;AR;65523;0;0;0;0;0;0;0;0;46639;*
611420;Pine Bluff, AR;AR;*;*;*;*;0;0;0;*;*;*;*
811212;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
811213;Pine Bluff, AR;AR;0;0;0;0;0;0;0;0;0;0;*
10;Bakersfield, CA;CA;207921;206172;206819;204267;189946;183537;180444;174337;167430;160711;154074
11;Bakersfield, CA;CA;22778;22116;20896;20536;19234;18507;18257;17462;16561;15773;14904
323115;Bakersfield, CA;CA;0;0;*;*;*;*;*;*;*;*;*
33411;Bakersfield, CA;CA;0;0;0;0;0;0;*;0;0;0;*
334611;Bakersfield, CA;CA;*;*;0;*;*;*;*;*;*;*;*
423430;Bakersfield, CA;CA;108891;99968;0;0;0;0;0;89957;93082;96414;85581
425110;Bakersfield, CA;CA;0;0;51646;45802;40440;30523;31511;32091;40169;43854;41043
443120;Bakersfield, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Bakersfield, CA;CA;26548;0;0;0;0;0;0;0;0;34198;*
51;Bakersfield, CA;CA;45443;44328;45640;47860;46637;44683;43200;41004;41709;41457;40031
511210;Bakersfield, CA;CA;0;0;0;0;0;0;0;63881;0;0;*
518;Bakersfield, CA;CA;0;25485;27959;0;0;0;47628;0;0;0;*
519130;Bakersfield, CA;CA;0;*;0;*;*;*;*;*;*;*;*
52;Bakersfield, CA;CA;49251;48505;48698;50078;51087;49619;47370;43786;41519;39866;37764
522320;Bakersfield, CA;CA;32944;37101;31129;30579;18079;0;0;0;0;*;*
54151;Bakersfield, CA;CA;54678;57447;55835;64224;66921;64119;59499;61589;55122;50907;48442
611420;Bakersfield, CA;CA;*;*;*;0;0;0;0;0;0;0;*
811212;Bakersfield, CA;CA;31013;30380;32008;27933;46130;41889;33541;37979;32214;32489;31563
811213;Bakersfield, CA;CA;0;*;*;*;*;*;0;0;0;0;*
10;Chico, CA;CA;175028;176926;178219;172951;165084;158868;157977;152543;148082;144682;135032
11;Chico, CA;CA;29614;29506;29195;28110;26421;24797;0;22241;21728;20644;*
33411;Chico, CA;CA;*;*;*;0;0;0;0;0;0;0;*
334611;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Chico, CA;CA;0;0;0;32551;33591;32600;28778;29446;32985;0;*
443120;Chico, CA;CA;30339;0;0;0;0;0;0;0;0;0;*
454111;Chico, CA;CA;49111;41960;38583;34933;30813;27464;23580;0;0;0;*
51;Chico, CA;CA;39626;37644;37499;36726;34755;34631;34123;29766;28741;32809;29631
511210;Chico, CA;CA;0;0;0;0;0;0;0;0;0;37758;*
518;Chico, CA;CA;0;0;0;0;26291;29638;28145;25135;26099;35601;17885
519130;Chico, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Chico, CA;CA;59750;57855;56359;55091;52492;46819;42967;38866;37319;35924;34236
522320;Chico, CA;CA;0;0;0;0;0;0;0;*;*;*;*
54151;Chico, CA;CA;68170;70731;59000;54424;48713;50307;46971;57523;56927;56806;55010
611420;Chico, CA;CA;*;*;*;*;*;0;0;0;0;0;*
811212;Chico, CA;CA;21555;0;0;0;10431;14297;0;14417;0;0;*
811213;Chico, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;El Centro, CA;CA;197346;192852;196821;190434;180446;175735;165651;157283;153412;149258;139106
11;El Centro, CA;CA;0;0;0;0;0;0;0;0;17753;0;*
33411;El Centro, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;El Centro, CA;CA;0;0;35749;40067;41630;39012;34982;35564;36996;0;*
425110;El Centro, CA;CA;0;0;23546;23136;22525;24066;24028;41585;0;30405;*
443120;El Centro, CA;CA;0;0;0;23146;23184;21980;19509;18111;18425;15797;*
51;El Centro, CA;CA;36577;35399;37369;36888;37558;36453;34391;28074;28439;28343;28275
518;El Centro, CA;CA;0;*;*;*;0;0;0;0;0;0;*
52;El Centro, CA;CA;41124;41549;38808;38651;39101;37804;34926;34490;36258;30958;27937
522320;El Centro, CA;CA;0;0;0;0;0;0;0;0;0;0;*
54151;El Centro, CA;CA;64047;63452;52275;41807;49230;56339;53296;58227;71654;97539;*
611420;El Centro, CA;CA;*;*;*;*;*;*;0;0;0;0;*
811212;El Centro, CA;CA;0;0;0;22518;19687;19959;0;0;0;0;*
811213;El Centro, CA;CA;*;*;*;0;0;0;0;0;0;0;*
10;Fresno, CA;CA;186616;184454;184998;179669;171451;166051;162901;156399;151740;147954;141142
11;Fresno, CA;CA;21459;21096;20625;20227;19137;18223;17480;16806;16945;15578;13856
323115;Fresno, CA;CA;0;0;0;0;0;0;0;0;0;0;*
33411;Fresno, CA;CA;*;*;*;0;0;0;0;0;0;0;*
423430;Fresno, CA;CA;61824;64242;72613;76085;60192;59628;58603;66827;71118;66411;75438
425110;Fresno, CA;CA;43875;44770;41940;43121;40165;39282;32324;32398;31841;31325;29903
443120;Fresno, CA;CA;0;0;0;49794;0;30560;30321;30577;28670;28299;*
454111;Fresno, CA;CA;0;0;0;0;18987;15125;0;15321;0;0;*
51;Fresno, CA;CA;69347;61778;62306;56256;53138;50686;48751;43668;41552;39573;36862
511210;Fresno, CA;CA;50972;65134;71557;78158;73002;74402;43247;44067;0;0;*
518;Fresno, CA;CA;33873;33022;31604;42498;51241;46634;50095;35716;29407;32742;36943
519130;Fresno, CA;CA;37517;38122;40282;0;*;*;*;*;*;*;*
52;Fresno, CA;CA;53896;51912;52127;51823;50185;49149;48189;46998;44630;42559;41144
522320;Fresno, CA;CA;0;0;26585;0;0;0;0;0;0;0;*
54151;Fresno, CA;CA;62007;59569;43753;43149;43103;42342;52708;49488;47001;43735;44910
611420;Fresno, CA;CA;*;0;0;0;0;0;28296;29296;28348;28857;26202
811212;Fresno, CA;CA;0;0;40654;34987;30189;28862;35170;37087;33520;33157;41191
811213;Fresno, CA;CA;0;*;*;*;0;0;0;0;0;0;*
10;Hanford-Corcoran, CA;CA;169494;167112;167742;162126;153532;147838;147421;141549;136871;131936;126781
11;Hanford-Corcoran, CA;CA;28263;0;0;22475;21700;20917;22177;20907;0;0;16936
425110;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;*;*;0;*
443120;Hanford-Corcoran, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Hanford-Corcoran, CA;CA;0;0;0;0;0;*;*;*;*;*;*
51;Hanford-Corcoran, CA;CA;41582;39722;39927;38593;40514;37454;39892;31812;29731;25544;26166
511210;Hanford-Corcoran, CA;CA;*;*;*;0;0;0;0;*;*;*;*
518;Hanford-Corcoran, CA;CA;*;*;*;*;0;0;0;0;0;26616;*
52;Hanford-Corcoran, CA;CA;48494;44381;42334;40273;42887;42936;45133;44531;36305;34504;29603
522320;Hanford-Corcoran, CA;CA;*;*;*;0;0;*;*;*;0;0;*
54151;Hanford-Corcoran, CA;CA;56998;56193;60783;45010;46266;49441;52194;43500;78817;71382;*
611420;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;0;0;*;*
811213;Hanford-Corcoran, CA;CA;*;*;*;*;*;*;*;0;0;0;*
10;Los Angeles-Long Beach-Santa Ana, CA;CA;237827;227095;227279;220248;212298;203743;197945;190113;184682;178357;171420
11;Los Angeles-Long Beach-Santa Ana, CA;CA;26323;26893;27287;27565;26459;25796;24487;23796;23401;23065;21099
323115;Los Angeles-Long Beach-Santa Ana, CA;CA;51243;44081;47053;45265;43810;42712;40522;39051;37433;40204;39009
33411;Los Angeles-Long Beach-Santa Ana, CA;CA;107727;105229;98605;102691;97328;88079;77635;78499;74867;69395;77693
334611;Los Angeles-Long Beach-Santa Ana, CA;CA;0;39196;40687;43464;57030;66536;58124;63825;55750;55947;52495
423430;Los Angeles-Long Beach-Santa Ana, CA;CA;96675;92138;91970;91083;86409;80367;76948;72299;68433;67431;63713
425110;Los Angeles-Long Beach-Santa Ana, CA;CA;66592;64748;63642;66384;59112;53860;53428;51041;49638;52346;55828
443120;Los Angeles-Long Beach-Santa Ana, CA;CA;125468;96541;89604;97151;87586;82917;69843;62459;56240;57264;61621
454111;Los Angeles-Long Beach-Santa Ana, CA;CA;69078;63142;56209;56189;54624;52520;52425;38909;46230;54944;53908
51;Los Angeles-Long Beach-Santa Ana, CA;CA;93815;89501;85714;83404;80778;79289;75353;71866;69614;70713;68461
511210;Los Angeles-Long Beach-Santa Ana, CA;CA;136900;130106;118554;107778;101520;93866;98016;86242;86330;105927;109420
518;Los Angeles-Long Beach-Santa Ana, CA;CA;74143;64641;63199;63661;77426;80430;72083;60388;56224;56265;55602
519130;Los Angeles-Long Beach-Santa Ana, CA;CA;105500;103553;101737;97156;*;*;*;*;*;*;*
52;Los Angeles-Long Beach-Santa Ana, CA;CA;94671;86777;91650;92607;88177;86352;81456;74494;71528;69748;65853
522320;Los Angeles-Long Beach-Santa Ana, CA;CA;64669;57928;49862;48007;46840;43220;41863;45425;49730;49473;48201
54151;Los Angeles-Long Beach-Santa Ana, CA;CA;91765;87628;86928;83805;80149;77245;73912;70289;70565;70801;69806
611420;Los Angeles-Long Beach-Santa Ana, CA;CA;53510;59262;61600;63607;56768;52963;49962;46289;47620;49255;49806
811212;Los Angeles-Long Beach-Santa Ana, CA;CA;45377;44891;43826;43585;47155;46540;46973;44424;41767;42019;36236
811213;Los Angeles-Long Beach-Santa Ana, CA;CA;50799;59684;62160;50633;48599;49315;45746;37582;43827;40605;38368
10;Madera, CA;CA;168813;171201;176923;173641;164710;155231;148364;142933;138471;134616;126069
11;Madera, CA;CA;0;0;0;0;0;0;0;0;0;0;*
334611;Madera, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Madera, CA;CA;*;*;*;*;*;*;*;0;0;0;*
425110;Madera, CA;CA;*;*;*;*;0;0;0;0;0;*;*
443120;Madera, CA;CA;0;0;0;*;*;0;0;0;0;0;*
454111;Madera, CA;CA;0;0;0;*;*;*;*;*;*;*;*
51;Madera, CA;CA;61914;61773;58204;49351;48506;43791;45944;43044;39816;37712;35472
511210;Madera, CA;CA;*;*;*;*;*;*;0;0;0;0;*
518;Madera, CA;CA;*;*;*;*;0;0;53094;57407;56661;44918;*
519130;Madera, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Madera, CA;CA;38534;39118;39695;40844;38623;35584;34711;31113;37588;32597;30499
522320;Madera, CA;CA;0;0;0;0;0;0;*;*;*;*;*
54151;Madera, CA;CA;65382;37109;69141;80807;71786;50572;55493;47701;46579;65582;*
811212;Madera, CA;CA;0;0;0;*;*;*;0;0;0;0;*
10;Merced, CA;CA;187388;185402;177565;164923;152939;149684;149225;142199;136889;127748;118317
11;Merced, CA;CA;0;0;26253;25124;23319;0;20857;19770;19000;17534;16691
323115;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Merced, CA;CA;*;*;*;*;*;*;*;*;*;0;*
425110;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
443120;Merced, CA;CA;0;0;16967;16443;0;0;0;0;0;0;*
454111;Merced, CA;CA;0;0;*;*;*;*;*;*;*;*;*
51;Merced, CA;CA;35487;33899;35961;33294;32816;31387;30258;32060;31580;29426;26384
518;Merced, CA;CA;0;0;0;0;53598;29781;25566;32766;30471;32972;*
519130;Merced, CA;CA;0;0;0;0;*;*;*;*;*;*;*
52;Merced, CA;CA;43314;43528;41656;45220;46018;47398;46155;43434;38243;37133;34323
522320;Merced, CA;CA;0;0;0;0;0;0;0;0;0;*;*
54151;Merced, CA;CA;45494;47019;43222;34015;31918;0;0;31749;0;53638;*
611420;Merced, CA;CA;*;*;*;*;*;0;0;0;0;*;*
811212;Merced, CA;CA;0;0;*;0;0;0;0;0;*;0;*
811213;Merced, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;Modesto, CA;CA;191479;195983;192747;179958;172145;164759;163868;159492;154649;150908;142518
11;Modesto, CA;CA;25396;24797;24030;23531;22811;20343;18592;17699;17307;16598;*
323115;Modesto, CA;CA;*;*;*;*;*;*;*;0;0;0;*
33411;Modesto, CA;CA;*;*;*;*;*;*;0;0;0;*;*
334611;Modesto, CA;CA;0;*;*;*;*;*;*;0;*;*;*
423430;Modesto, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Modesto, CA;CA;49190;45300;33988;39488;29252;30559;29834;31305;30332;27932;26139
443120;Modesto, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Modesto, CA;CA;19806;15254;18220;15213;18272;18617;0;0;0;*;*
51;Modesto, CA;CA;45917;45127;39672;34386;32659;32365;32865;35523;39497;37857;36500
511210;Modesto, CA;CA;0;53233;38143;0;0;35524;0;0;0;0;*
518;Modesto, CA;CA;53772;37661;0;0;0;18450;17869;28792;33171;0;33954
519130;Modesto, CA;CA;0;0;*;*;*;*;*;*;*;*;*
52;Modesto, CA;CA;50101;51674;52892;51297;50625;51990;49920;49679;46041;43573;39757
522320;Modesto, CA;CA;0;0;0;0;0;0;0;*;0;0;*
54151;Modesto, CA;CA;43027;49345;56396;44605;57946;59482;55972;49070;42972;40127;38623
611420;Modesto, CA;CA;0;0;0;0;0;20744;0;0;0;0;*
811212;Modesto, CA;CA;0;0;0;0;18447;30727;16797;0;0;0;*
811213;Modesto, CA;CA;*;*;*;*;*;*;*;0;0;0;*
10;Napa, CA;CA;205054;205826;209261;200367;189873;182523;180457;170824;162428;156446;147689
11;Napa, CA;CA;34367;32282;32618;31404;29347;28550;0;0;0;0;*
323115;Napa, CA;CA;0;0;0;0;0;0;0;*;*;*;*
33411;Napa, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Napa, CA;CA;0;0;0;0;0;0;0;0;0;0;*
425110;Napa, CA;CA;0;0;0;50007;89534;0;0;0;0;0;*
443120;Napa, CA;CA;54786;52360;0;62154;60352;52028;0;0;37645;41087;38262
454111;Napa, CA;CA;0;0;0;0;0;0;0;0;0;59519;*
51;Napa, CA;CA;66466;63377;67183;67934;71259;65358;68000;53279;37997;48163;43230
511210;Napa, CA;CA;0;0;0;0;115197;106933;97010;0;0;0;*
518;Napa, CA;CA;0;0;0;0;30542;31274;31706;30361;34795;0;33732
519130;Napa, CA;CA;0;46766;0;0;*;*;*;*;*;*;*
52;Napa, CA;CA;77619;73363;73743;74827;68160;72973;64498;65753;61715;63250;60728
522320;Napa, CA;CA;*;*;*;*;0;*;*;*;*;*;*
54151;Napa, CA;CA;71893;74381;92370;68639;49337;49581;55961;54086;55667;48025;47049
811212;Napa, CA;CA;0;0;0;0;0;0;0;0;*;*;*
811213;Napa, CA;CA;0;0;0;*;*;*;*;*;*;*;*
10;Oxnard-Thousand Oaks-Ventura, CA;CA;230733;230192;121040;223159;209693;204240;198005;189494;180733;171435;167310
11;Oxnard-Thousand Oaks-Ventura, CA;CA;25424;24270;24319;23826;22675;22133;21566;21499;21166;20604;20197
323115;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;78727;0;0;0;47438;45844;45338;0;*
33411;Oxnard-Thousand Oaks-Ventura, CA;CA;90593;82883;59205;53311;67808;55503;53045;56809;52503;51195;47152
334611;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Oxnard-Thousand Oaks-Ventura, CA;CA;90982;84462;73616;72563;73918;78521;74905;62848;56944;54605;49463
425110;Oxnard-Thousand Oaks-Ventura, CA;CA;103651;90501;86351;78484;67105;73667;72622;72413;62290;57432;58424
443120;Oxnard-Thousand Oaks-Ventura, CA;CA;0;80575;72563;69083;59037;45557;46810;46274;46203;55273;44373
454111;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;0;0;0;0;56071;0;0;*
51;Oxnard-Thousand Oaks-Ventura, CA;CA;67711;65328;71055;68500;69275;63636;61388;58998;56241;54261;49514
511210;Oxnard-Thousand Oaks-Ventura, CA;CA;95047;85923;80551;75999;75690;72387;70885;74065;73209;70166;69251
518;Oxnard-Thousand Oaks-Ventura, CA;CA;107096;112759;207804;106270;126017;113041;98804;109971;82794;82021;70344
519130;Oxnard-Thousand Oaks-Ventura, CA;CA;96341;93503;83040;90489;*;*;*;*;*;*;*
52;Oxnard-Thousand Oaks-Ventura, CA;CA;70042;68180;74657;94068;83490;82810;82417;64808;57498;52060;44229
522320;Oxnard-Thousand Oaks-Ventura, CA;CA;56045;55541;79654;70479;57111;53515;55264;56890;26526;27721;*
54151;Oxnard-Thousand Oaks-Ventura, CA;CA;81991;80168;80546;78727;78547;70965;70684;67976;66713;73544;72434
611420;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;36233;54608;49681;53709;46292;44124;37948;36610
811212;Oxnard-Thousand Oaks-Ventura, CA;CA;53101;56474;55427;46141;43088;40598;41406;38951;41907;39309;39400
811213;Oxnard-Thousand Oaks-Ventura, CA;CA;0;0;0;127025;98606;91701;0;0;0;52020;*
10;Redding, CA;CA;182066;184324;186530;180621;171073;163669;159135;151201;143413;141193;136193
11;Redding, CA;CA;0;0;0;0;32538;28947;0;0;0;0;*
423430;Redding, CA;CA;0;0;0;0;0;0;0;0;26574;27708;*
425110;Redding, CA;CA;*;*;0;0;0;0;0;23656;25057;27133;*
443120;Redding, CA;CA;0;0;0;0;0;0;0;0;0;0;*
454111;Redding, CA;CA;0;0;0;0;0;*;*;0;0;*;*
51;Redding, CA;CA;45558;42158;42997;40594;37963;38532;38083;33306;33237;37314;36239
511210;Redding, CA;CA;*;*;*;*;*;*;*;*;0;0;*
518;Redding, CA;CA;0;0;*;*;23531;0;0;0;0;57711;*
519130;Redding, CA;CA;*;0;0;0;*;*;*;*;*;*;*
52;Redding, CA;CA;41549;42869;43997;44744;42888;41951;40213;41474;39237;36140;35345
522320;Redding, CA;CA;*;0;0;0;*;*;*;0;0;0;*
54151;Redding, CA;CA;43567;40420;41089;41567;44280;43465;39844;37064;46695;42846;36117
611420;Redding, CA;CA;*;*;*;*;*;*;0;0;0;0;*
811212;Redding, CA;CA;35733;36814;23929;27576;26381;23792;21097;20814;15961;14570;*
811213;Redding, CA;CA;0;0;0;0;0;0;0;0;0;0;*
10;Riverside-San Bernardino-Ontario, CA;CA;197965;196078;197483;191757;182449;173906;170058;162690;158066;151922;146443
11;Riverside-San Bernardino-Ontario, CA;CA;24102;24449;24104;24086;23234;22087;21616;20132;19921;18644;18113
323115;Riverside-San Bernardino-Ontario, CA;CA;40862;39455;44877;37009;37140;30791;0;0;0;0;*
33411;Riverside-San Bernardino-Ontario, CA;CA;0;52233;57510;0;0;0;0;0;65551;43029;*
334611;Riverside-San Bernardino-Ontario, CA;CA;0;0;0;0;0;0;0;0;0;0;*
423430;Riverside-San Bernardino-Ontario, CA;CA;56746;51498;49636;52864;60565;52568;57812;61819;49666;58207;69459
425110;Riverside-San Bernardino-Ontario, CA;CA;57394;61699;56780;54781;49928;44228;40965;46519;45996;44674;49744
443120;Riverside-San Bernardino-Ontario, CA;CA;159961;0;0;0;0;0;0;0;0;31788;*
454111;Riverside-San Bernardino-Ontario, CA;CA;42086;31662;32923;0;34563;0;0;0;0;0;*
51;Riverside-San Bernardino-Ontario, CA;CA;52507;51024;49043;46915;44789;45244;43104;40785;39029;38374;37036
511210;Riverside-San Bernardino-Ontario, CA;CA;80372;68968;76905;89654;76054;76835;78557;75840;73717;76109;69312
518;Riverside-San Bernardino-Ontario, CA;CA;0;64176;48643;33839;39732;42562;43693;0;43170;44281;*
519130;Riverside-San Bernardino-Ontario, CA;CA;34026;29635;0;54100;*;*;*;*;*;*;*
52;Riverside-San Bernardino-Ontario, CA;CA;52578;52080;52211;53358;53104;53784;54221;50216;45966;43006;40710
522320;Riverside-San Bernardino-Ontario, CA;CA;56537;53577;50427;49336;45648;0;0;0;27276;21397;8168
54151;Riverside-San Bernardino-Ontario, CA;CA;74582;73210;69394;63401;61884;62751;57035;52221;49579;50657;52382
611420;Riverside-San Bernardino-Ontario, CA;CA;0;0;0;0;0;0;0;0;0;0;*
811212;Riverside-San Bernardino-Ontario, CA;CA;41464;37990;32106;34221;52963;54511;0;45555;37430;36799;36417
811213;Riverside-San Bernardino-Ontario, CA;CA;0;0;41401;0;0;0;0;32057;32643;32258;28507
10;Sacramento--Arden-Arcade--Roseville, CA;CA;114918;111205;110122;108334;104733;100237;96915;90688;87250;85466;82154
11;Sacramento--Arden-Arcade--Roseville, CA;CA;28372;27268;26875;25980;24287;22929;22312;22929;23322;22128;*
323115;Sacramento--Arden-Arcade--Roseville, CA;CA;38284;32368;28738;30689;33925;0;0;36876;0;0;*
33411;Sacramento--Arden-Arcade--Roseville, CA;CA;185020;152828;140124;162425;157022;125907;85344;78777;77240;0;71143
334611;Sacramento--Arden-Arcade--Roseville, CA;CA;*;*;*;*;0;0;38486;0;0;0;*
423430;Sacramento--Arden-Arcade--Roseville, CA;CA;101986;99595;90768;93913;94880;94104;93188;87291;0;0;*
425110;Sacramento--Arden-Arcade--Roseville, CA;CA;75802;77357;0;0;57404;0;0;0;0;0;36842
443120;Sacramento--Arden-Arcade--Roseville, CA;CA;0;110811;0;89051;0;0;0;0;0;0;55462
454111;Sacramento--Arden-Arcade--Roseville, CA;CA;42743;0;0;0;0;0;0;0;0;0;*
51;Sacramento--Arden-Arcade--Roseville, CA;CA;61181;59319;60922;58502;55862;54455;52755;51523;49601;48608;47984
511210;Sacramento--Arden-Arcade--Roseville, CA;CA;89246;0;91573;94853;85052;74967;72228;0;0;0;80923
518;Sacramento--Arden-Arcade--Roseville, CA;CA;0;0;0;0;55127;58875;60714;54044;0;51556;*
519130;Sacramento--Arden-Arcade--Roseville, CA;CA;63010;56152;53229;53292;*;*;*;*;*;*;*
